HMBC    
71.5952    3.783
68.6606    3.8747
100.4739    3.4559
72.8319    3.7351
75.7331    3.3966
96.9668    3.4537
71.5015    5.1489
63.4659    3.6328
92.1375    3.7418
68.6524    3.4961
81.9202    3.5775
65.304    3.7752
72.742    3.7889
95.9235    3.4247
72.6632    3.7596
71.3588    3.7719
81.7407    3.929
75.9131    3.836
98.0649    3.7975
98.0137    3.8043
70.1408    3.8011
71.4517    3.7658
75.8182    3.3861
62.3643    3.4122
61.0714    3.9005
75.8469    4.5785
69.7041    3.3483
101.4633    3.7535
80.8202    4.0171
72.8903    3.3283
104.4089    4.0337
98.0257    3.913
72.7239    3.7503
75.8049    3.3746
97.02    3.6252
74.1677    4.5646
81.8695    3.9181
68.6583    3.7856
80.5776    3.7314
63.4397    3.9228
69.6308    3.1379
63.8569    3.6852
66.2523    3.6406
63.5076    3.6045
69.5008    3.4986
71.2797    3.6817
67.5667    3.6186
95.9023    3.3672
81.7833    3.5614
72.7547    3.4415
101.5015    3.7596
101.5972    3.4667
72.6896    3.7427
63.4796    3.6182
80.7349    4.0344
98.061    3.6854
71.2698    3.6944
67.7353    3.9338
72.8239    3.3169
95.893    3.3872
75.7338    3.2466
74.2151    3.3706
69.721    3.7442
67.7562    3.9137
75.6816    3.2228
104.4416    4.0148
75.4781    3.4746
75.9311    4.0136
63.3106    3.6464
75.9116    3.7915
69.1117    4.0879
81.8591    3.9008
75.4085    3.4905
75.8116    3.2776
80.7398    4.026
69.3324    3.8098
74.3834    3.6005
70.5588    3.7882
62.4503    3.7525
69.5841    3.7587
99.0575    3.6415
97.1278    3.6058
74.3973    3.7733
72.8808    3.7816
74.5186    3.615
75.759    3.3526
75.7406    3.1458
75.7815    3.3673
72.6669    3.8094
74.4427    3.5614
95.904    3.395
74.2338    4.5492
97.0712    3.4957
69.5676    3.9927
71.5915    3.6178
74.146    4.5715
74.5739    3.5833
98.0397    3.5088
71.4611    3.6697
104.4283    4.0247
75.3956    3.4826
97.0139    3.6415
98.0586    3.9452
69.593    3.4705
98.0301    3.8272
98.0406    3.8208
68.9365    3.8148
71.4209    3.2901
74.5318    3.5765
76.2431    4.0237
95.9128    3.1349
95.9095    3.4062
98.9942    3.6061
72.746    3.4582
60.644    3.3482
69.6577    3.4857
75.4631    3.5351
75.7917    3.188
75.7178    3.6058
74.5244    3.5682
64.054    3.7289
75.8921    3.6637
75.4022    3.5041
75.8672    4.543
75.7649    3.1719
72.8309    5.1344
98.0336    3.7157
60.8771    3.3429
74.464    3.7139
67.6849    3.534
71.4765    3.3406
67.544    3.6052
71.3724    3.6511
69.5985    3.7516
101.4958    3.535
67.6801    3.5191
75.8923    4.5566
69.7784    3.9803
72.9813    3.4314
74.476    3.5931
69.3597    3.6633
80.6543    3.7056
80.6768    3.6989
104.4728    3.5778
75.4158    4.0488
72.7079    5.1468
63.4394    3.6113
74.5568    3.6073
71.4174    3.3083
60.7383    3.3351
74.3651    3.7445
63.4315    3.6395
69.7334    3.9023
95.9093    3.1658
72.8193    5.1535
95.8953    3.1917
69.7028    3.4925
75.4877    4.0031
75.3879    3.5213
101.5114    3.475
75.7392    3.1388
67.477    3.5412
69.7024    3.4573
67.6536    3.5119
69.5951    3.3649
67.5437    3.7962
60.7074    3.3067
69.625    3.7671
71.4233    5.131
69.4853    3.8362
75.3779    3.4405
81.8921    3.5699
74.3913    3.7365
67.5993    3.633
75.8582    4.5647
74.1766    3.4146
71.3823    3.3489
74.1607    3.3962
72.7685    3.4518
75.9149    3.6135
104.4417    3.5609
75.9281    3.6565
98.017    3.7222
72.78    5.16
73.0008    3.4242
101.4717    3.4894
60.6422    3.3278
75.7401    3.1651
95.9028    3.1759
74.1586    3.3878
67.5108    3.8237
95.9159    3.1434
74.4922    3.6997
67.7922    3.8204
101.4091    3.5039
67.7056    3.6119
75.7462    3.1298
80.7875    3.5918
75.4302    3.4554
74.0184    3.4229
71.4107    3.2995
60.6849    3.2975
69.7285    3.464
69.6017    3.3791
98.0487    3.6925
69.5616    3.433
80.6623    3.604
95.8965    3.1839
67.6361    3.6464
95.9146    3.1273
74.031    3.4322
71.4196    5.1621
71.4188    5.1548
60.746    3.2879
69.0594    3.654
80.6042    3.6143
101.4914    3.5212
63.9004    3.7152
68.9315    3.8208
75.947    3.6435
80.7397    3.5623
98.0764    3.6991
62.5368    4.0182
69.1113    3.8044
75.4062    3.4975
75.9488    3.6269
98.0632    3.9294
69.6276    3.8932
80.6476    3.575
75.3967    4.0278
67.6038    3.779
69.6073    3.4137
74.4305    3.7061
60.7291    3.316
75.8497    4.5717
62.5152    4.0332
71.4144    5.1389
75.8596    4.5499
71.4218    3.6594
69.2158    3.9434
95.9045    3.1535
75.405    3.5283
101.4341    3.4571
69.6364    3.6817
75.7352    3.1792
71.403    3.3286
101.489    3.4382
69.6046    3.3745
69.5826    3.3867
74.4153    4.0223
69.1686    3.8275
67.6204    3.8826
69.3121    3.9114
71.478    3.6312
69.6017    3.4203
74.1684    3.3795
75.7391    3.1538
98.057    3.9213
98.0397    3.6498
71.3928    3.3195
98.0613    3.9623
74.4526    4.0433
69.1534    3.7982
67.603    3.9265
67.5735    3.8932
63.8808    3.6997
74.4508    4.0293
69.6918    3.7347
67.6863    3.6398
69.38    3.7916
75.8943    3.3257
75.8952    3.2983
98.0572    3.6566
67.6149    3.7865
63.8968    3.7223
74.4654    4.007
74.1614    3.4064
101.4892    3.5281
104.4322    3.5697
63.9003    3.6928
67.6256    3.8749
101.4467    3.4972
75.3934    3.448
67.558    3.9047
75.8973    3.3059
67.5985    3.4713
75.8679    3.3443
67.5802    3.8012
98.0601    3.9542
75.8386    3.3332
67.5793    3.4998
67.5704    3.8368
62.4443    4.0259
101.4897    3.4472
75.8721    3.2868
98.0618    3.4725
69.582    3.4065
69.5964    3.3936
98.0519    3.5911
67.5636    3.4853
67.5991    3.8146
67.5581    3.8298
69.484    3.7216
75.8705    3.3147
69.2584    3.9628
98.0577    3.5006
69.4185    3.5923
67.5655    3.4568
69.7046    3.7268
69.6717    3.7121
69.2155    3.9307
69.6545    3.6905
67.56    3.8078
69.6862    3.705
98.0661    3.4832
69.2367    3.9534
67.5632    3.4925
98.0458    3.624
69.4487    3.6085
69.4067    3.64
98.0505    3.611
69.2375    3.9214
67.5671    3.4641
98.0586    3.455
69.5328    3.6247
98.0625    3.6397
98.0646    3.4923
98.0646    3.4641
